,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,repay_fail
31010,715710,909387,9000,9000,9000,36 months,13.43,305.12,4 years,OWN,81000,Verified,Mar-11,Fully Paid,major_purchase,070xx,NJ,19.45,0,Mar-01,1,NA,7,0,26588,93.50%,41,10236.2966,10236.3,9000,1236.3,Jul-12,3971.8,NA,Jul-14,0
31011,476207,603149,24250,24250,24125,36 months,11.48,799.49,10+ years,OWN,142000,Not Verified,Jan-10,Fully Paid,home_improvement,481xx,MI,1.27,0,Jul-94,2,NA,6,0,7345,17.30%,17,24709.72993,24582.36,24250,459.73,Apr-10,23913.24,NA,Jul-11,0
31012,649485,830887,10000,10000,10000,36 months,10.74,326.16,6 years,MORTGAGE,120000,Source Verified,Jan-11,Fully Paid,small_business,980xx,WA,23.15,0,Oct-80,3,NA,7,0,43002,95.30%,19,11742.22952,11742.23,10000.01,1742.22,Jan-14,343.71,NA,May-16,0
31013,262563,262542,15600,15600,2649.999146,36 months,10.71,508.59,7 years,RENT,48000,Not Verified,Feb-08,Charged Off,debt_consolidation,906xx,CA,14.58,0,Nov-93,1,0,12,0,20838,62.60%,28,9152.1,1553.04,7175.71,1976.39,Sep-09,508.59,NA,Jun-16,1
31014,844641,1055662,14000,14000,13750,36 months,9.99,451.68,3 years,RENT,120000,Not Verified,Aug-11,Fully Paid,debt_consolidation,946xx,CA,6.36,0,Sep-99,0,NA,4,0,15891,68.80%,7,16260.26672,15969.9,14000,2260.27,Aug-14,491.43,NA,Mar-15,0
31015,581131,746992,12000,12000,11975,36 months,7.88,375.38,10+ years,MORTGAGE,127741,Verified,Sep-10,Fully Paid,wedding,219xx,MD,9.3,0,Mar-87,0,NA,6,0,46124,15.30%,14,13405.29519,13377.37,12000,1405.3,Jan-13,3657.83,NA,May-13,0
31016,1020753,1249752,3200,3200,3200,36 months,11.71,105.85,10+ years,RENT,60000,Source Verified,Nov-11,Fully Paid,other,957xx,CA,17.1,0,May-85,3,31,5,0,1022,73%,33,3810.304318,3810.3,3200,610.3,Dec-14,108.25,NA,Jun-16,0
31017,539223,696343,4000,4000,3975,36 months,6.76,123.07,< 1 year,RENT,26000,Not Verified,Jul-10,Fully Paid,major_purchase,926xx,CA,10.62,0,Sep-85,1,NA,7,0,30,0.20%,10,4182.16186,4156.02,4000,182.16,Apr-11,3201.83,NA,Feb-13,0
31018,729348,925120,9000,9000,8996.833563,36 months,6.92,277.57,3 years,MORTGAGE,57359,Not Verified,Apr-11,Fully Paid,debt_consolidation,296xx,SC,23.54,0,Jun-99,2,NA,17,0,26016,52.50%,44,9992.31241,9988.46,9000,992.31,May-14,285.32,NA,Apr-14,0
31019,536354,692935,10000,10000,9951.82572,36 months,7.14,309.42,1 year,MORTGAGE,107000,Verified,Jul-10,Fully Paid,credit_card,220xx,VA,15.98,0,Jan-94,1,NA,9,0,120123,38.90%,34,10982.44484,10929.39,10000,982.44,Apr-13,94.69,NA,Jun-16,0
31020,1005837,1232199,8000,8000,8000,36 months,6.62,245.63,4 years,RENT,50000,Not Verified,Nov-11,Fully Paid,debt_consolidation,921xx,CA,15.96,1,Nov-01,0,22,14,0,6639,35.50%,28,8842.64877,8842.65,8000,842.65,Nov-14,255.84,NA,Nov-14,0
31021,233631,233574,9000,9000,1325.002685,36 months,10.78,293.72,5 years,MORTGAGE,150000,Not Verified,Jan-08,Does not meet the credit policy. Status:Charged Off,credit_card,891xx,NV,11.57,0,Aug-98,2,0,6,0,31629,101.40%,20,880.58,129.27,643.94,236.64,May-08,293.72,Dec-08,Jun-16,1
31022,479883,609862,12500,12500,12267.10221,36 months,10.25,404.81,2 years,RENT,63000,Not Verified,Feb-10,Fully Paid,debt_consolidation,801xx,CO,11.77,0,Sep-95,1,24,11,0,3427,16.20%,18,14573.84652,14300.66,12500,2073.85,Feb-13,454.64,NA,Feb-13,0
31023,719847,914234,3500,3500,3500,60 months,7.29,69.79,6 years,MORTGAGE,33600,Verified,Apr-11,Fully Paid,car,870xx,NM,7.75,0,Dec-92,0,NA,10,0,2969,11.60%,38,4161.239998,4161.24,3500,661.24,May-15,829.64,NA,Jun-15,0
31024,1010776,1237609,6500,6500,6500,36 months,7.9,203.39,3 years,RENT,75000,Source Verified,Nov-11,Fully Paid,debt_consolidation,782xx,TX,24.93,0,Jun-90,0,NA,6,0,39359,88.20%,18,7295.000227,7295,6500,795,Sep-14,18.92,NA,Jun-16,0
31025,791307,995603,15000,15000,15000,36 months,12.99,505.34,3 years,RENT,85100,Source Verified,Jun-11,Fully Paid,major_purchase,211xx,MD,9.41,0,Jun-07,0,NA,4,0,3346,53.10%,5,18192.11028,18192.11,15000,3192.11,Jul-14,519.12,NA,May-15,0
31026,872487,1086686,20000,14425,13325,60 months,10.99,313.57,3 years,MORTGAGE,162000,Verified,Sep-11,Fully Paid,debt_consolidation,928xx,CA,8.64,0,May-95,0,NA,6,0,8403,57.60%,39,18775.65004,17343.88,14425,4350.65,Apr-16,1842.87,NA,Apr-16,0
31027,721257,915804,8000,8000,8000,36 months,9.63,256.76,10+ years,OWN,29894,Not Verified,Apr-11,Fully Paid,debt_consolidation,064xx,CT,21.28,0,Dec-86,0,39,16,0,7182,34.50%,46,8795.011667,8795.01,8000,795.01,Aug-12,12.68,NA,Mar-16,0
31028,698463,889910,9600,9600,9600,60 months,10.74,207.49,2 years,RENT,125000,Not Verified,Mar-11,Fully Paid,home_improvement,902xx,CA,0.26,0,Aug-00,0,NA,3,0,772,2.10%,5,9922.871392,9922.87,9600,322.87,Oct-11,2097.71,NA,Nov-11,0
31029,888048,1104380,1200,1200,1200,36 months,16.29,42.37,6 years,RENT,42000,Not Verified,Sep-11,Fully Paid,major_purchase,920xx,CA,13.49,1,Sep-96,0,20,4,0,3255,40.70%,14,1382.735118,1382.74,1200,182.74,Nov-12,875.49,NA,Mar-16,0
31030,751864,951382,7200,7200,7200,36 months,11.99,239.11,< 1 year,RENT,28800,Not Verified,May-11,Charged Off,debt_consolidation,640xx,MO,17.58,0,Apr-03,0,82,8,0,7181,80.70%,13,7386.64,7386.64,5795.63,1376.84,Dec-13,241.15,NA,Apr-14,1
31031,282621,282581,19400,19400,5291.68,36 months,10.39,629.55,4 years,RENT,35000,Not Verified,Mar-08,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,111xx,NY,12.72,0,Oct-95,0,0,17,0,35403,49.90%,24,22583.32133,6062.48,19400,3183.33,Oct-10,3703.42,Nov-10,May-14,0
31032,869138,1083035,4800,4800,4800,60 months,11.99,106.75,1 year,RENT,29004,Source Verified,Sep-11,Current,other,212xx,MD,10.92,0,Oct-05,0,NA,6,0,6308,57.90%,7,6063.29,6063.29,4472.49,1590.8,Jun-16,106.75,Jul-16,Jun-16,0
31033,1039409,1269340,5300,5300,5300,36 months,15.27,184.43,< 1 year,RENT,28800,Not Verified,Dec-11,Fully Paid,debt_consolidation,951xx,CA,21.96,0,Nov-00,1,NA,4,0,3412,72.60%,6,6538.526554,6538.53,5300,1238.53,Mar-14,1756.73,NA,Jun-16,0
31034,644829,825126,15000,15000,14500,36 months,14.83,518.74,2 years,MORTGAGE,90000,Verified,Jan-11,Fully Paid,credit_card,014xx,MA,21.21,0,Sep-84,2,NA,9,0,15696,91.30%,26,18675.74254,18053.22,15000,3675.74,Feb-14,550.67,NA,May-16,0
31035,854285,1066522,20000,20000,19900,60 months,11.99,444.79,4 years,RENT,56000,Verified,Aug-11,Current,moving,913xx,CA,29.51,0,Jan-98,3,NA,17,0,10678,26.90%,30,25330.41,25204.05,18677.66,6652.75,Jun-16,444.79,Jul-16,Jun-16,0
31036,542591,700177,25000,22150,21320.40008,36 months,15.58,774.15,7 years,RENT,90000,Source Verified,Jul-10,Fully Paid,debt_consolidation,606xx,IL,14.43,0,Aug-98,1,76,15,0,25563,78.80%,36,28149.50155,26961.37,22150,5999.5,Aug-13,891.21,NA,Feb-14,0
31037,968150,1189107,12500,12500,12500,60 months,18.64,321.79,10+ years,MORTGAGE,80000,Not Verified,Oct-11,Fully Paid,debt_consolidation,531xx,WI,16.77,0,Nov-89,3,71,11,0,31682,75.80%,34,17671.3026,17671.3,12500,5171.3,Jul-14,7382.01,NA,Jun-16,0
31038,508957,656808,13000,13000,12366.4149,36 months,7.51,404.43,9 years,RENT,55000,Not Verified,May-10,Fully Paid,major_purchase,112xx,NY,10.43,0,Nov-04,1,NA,12,0,5722,13.80%,26,14559.6028,13810.1,13000,1559.6,May-13,447.53,NA,May-13,0
31039,1058015,1289589,10000,10000,10000,36 months,11.71,330.76,5 years,MORTGAGE,60000,Source Verified,Dec-11,Fully Paid,debt_consolidation,064xx,CT,17.3,0,Aug-87,2,NA,11,0,11512,87.20%,32,11767.15198,11767.15,10000,1767.15,Mar-14,3180.88,NA,Jun-16,0
31040,629688,806766,12000,12000,11975,60 months,9.99,254.91,3 years,MORTGAGE,110000,Source Verified,Dec-10,Fully Paid,other,852xx,AZ,16.54,0,May-91,4,NA,11,0,23379,54.80%,27,15280.03999,15248.21,12000,3280.04,Aug-15,1267.83,NA,Jun-16,0
31041,652195,834156,9000,9000,8950,36 months,7.66,280.62,1 year,RENT,50200,Source Verified,Jan-11,Fully Paid,credit_card,331xx,FL,11.64,0,Jan-96,3,55,9,0,14075,27.20%,31,9966.153474,9910.79,9000,966.15,Jan-13,3471.08,NA,Jun-16,0
31042,865217,1078468,12000,12000,11975,60 months,16.49,294.96,10+ years,RENT,40000,Verified,Sep-11,Fully Paid,debt_consolidation,917xx,CA,10.47,0,Jul-01,3,NA,8,1,6465,69.50%,27,15528.12436,15495.77,12000,3528.12,Oct-13,8470.35,NA,Jun-16,0
31043,816765,1024534,3300,3300,3300,36 months,8.49,104.16,2 years,RENT,28956,Source Verified,Jul-11,Fully Paid,debt_consolidation,787xx,TX,24.08,1,Aug-02,2,16,11,0,3349,21.20%,20,3571.006511,3571.01,3300,271.01,Jun-13,215.24,NA,Jun-13,0
31044,696428,887593,15600,15600,15600,36 months,17.88,563.04,7 years,RENT,1.00E+05,Source Verified,Mar-11,Fully Paid,debt_consolidation,941xx,CA,17.3,0,Nov-04,0,NA,6,0,30907,92.50%,17,20221.34639,20221.35,15600,4621.35,Dec-13,2232.29,NA,Jan-14,0
31045,442206,536942,10000,10000,9825,36 months,13.57,339.69,10+ years,RENT,60000,Not Verified,Sep-09,Fully Paid,debt_consolidation,115xx,NY,7.3,0,Dec-94,0,NA,5,0,6749,91.20%,14,11553.22843,11351.05,10000,1553.23,Feb-11,6131.52,NA,Sep-14,0
31046,623549,799132,5000,5000,4947.345158,60 months,9.99,106.22,< 1 year,RENT,76800,Source Verified,Dec-10,Fully Paid,credit_card,936xx,CA,10.8,0,Oct-99,0,NA,8,0,5783,30.10%,16,6372.474079,6304.51,5000,1372.47,Dec-15,105.49,NA,Dec-15,0
31047,487864,622016,14000,14000,13990.21083,36 months,13.48,474.94,2 years,RENT,41400,Not Verified,Feb-10,Fully Paid,debt_consolidation,021xx,MA,20.06,0,Oct-03,1,NA,8,0,13211,73.80%,14,16638.6665,16625.23,14000,2638.67,Mar-12,43.02,NA,Jan-15,0
31048,657031,840303,18000,18000,17975,60 months,16.4,441.56,10+ years,RENT,135000,Verified,Jan-11,Fully Paid,debt_consolidation,750xx,TX,13.09,0,May-94,0,44,9,0,5768,23.40%,29,25549.32028,25513.84,18000,7549.32,Aug-14,7473.95,NA,Jun-16,0
31049,868224,1081912,9500,9500,9475,36 months,7.49,295.47,7 years,RENT,40000,Verified,Sep-11,Fully Paid,other,223xx,VA,15.81,0,Aug-05,2,NA,11,0,3492,22.70%,18,10636.73672,10608.75,9500,1136.74,Sep-14,323.53,NA,Apr-16,0
31050,736174,933016,8875,8875,8875,36 months,10,286.38,4 years,RENT,24500,Verified,Apr-11,Fully Paid,debt_consolidation,276xx,NC,18.51,0,Mar-86,1,NA,18,0,16612,40.90%,23,10309.31593,10309.32,8875,1434.32,May-14,312.59,NA,Jun-16,0
31051,998418,1223568,20000,20000,19500,60 months,12.69,451.9,10+ years,OWN,102000,Verified,Nov-11,Fully Paid,debt_consolidation,083xx,NJ,23.87,0,Sep-86,0,30,19,0,24796,31.20%,48,26389.14,25729.41,20000,6389.14,Oct-15,333.3,NA,Oct-15,0
31052,670149,856770,2000,2000,1950,36 months,10.37,64.89,3 years,RENT,40000,Source Verified,Feb-11,Fully Paid,credit_card,701xx,LA,18.78,0,Jun-88,1,NA,7,0,6676,87.80%,18,2336.134044,2277.73,2000,336.13,Feb-14,67.36,NA,Feb-14,0
31053,277875,276289,20000,20000,4260.121545,36 months,12.61,670.13,2 years,MORTGAGE,84000,Not Verified,Mar-08,Fully Paid,debt_consolidation,028xx,RI,14.51,0,Dec-02,2,0,15,0,27129,39%,20,24124.60146,5034.16,20000,4124.6,Mar-11,684.48,NA,Aug-15,0
31054,571883,735608,8500,8500,8500,60 months,15.58,204.82,10+ years,MORTGAGE,72000,Verified,Sep-10,Fully Paid,debt_consolidation,082xx,NJ,20.18,0,Dec-94,0,NA,11,1,23361,84.60%,18,12279.58001,12279.58,8500,3779.58,Jun-15,825.01,NA,Jul-15,0
31055,469218,591566,14000,14000,13990.03027,36 months,12.18,466.2,1 year,MORTGAGE,56000,Not Verified,Dec-09,Fully Paid,debt_consolidation,350xx,AL,6.36,0,Dec-99,2,NA,4,0,13719,47.60%,8,16783.80012,16770.52,14000,2783.8,Jan-13,481.39,NA,Dec-12,0
31056,573221,737303,12500,12500,12275,60 months,10.75,270.23,10+ years,MORTGAGE,72600,Verified,Sep-10,Fully Paid,debt_consolidation,018xx,MA,9.7,0,Dec-95,0,NA,21,0,3998,3.70%,50,16213.35931,15921.52,12500,3713.36,Sep-15,276.43,NA,Feb-16,0
31057,600170,770307,7000,7000,7000,36 months,13.35,237.04,n/a,OWN,62589,Verified,Oct-10,Fully Paid,home_improvement,125xx,NY,17.12,0,Aug-06,0,NA,8,0,2948,71.90%,9,8508.606416,8508.61,7000,1508.61,Jul-13,1186.24,NA,Jun-16,0
31058,664913,850167,12000,12000,11950,36 months,7.29,372.12,1 year,RENT,80004,Not Verified,Feb-11,Fully Paid,other,112xx,NY,9.66,0,Aug-96,0,NA,19,0,1022,2.90%,42,12074.41,12024.09,12000,74.41,Mar-11,12074.96,NA,Apr-12,0
31059,510374,659010,5000,5000,5000,36 months,13.85,170.52,4 years,MORTGAGE,36000,Not Verified,May-10,Fully Paid,debt_consolidation,631xx,MO,14.43,3,Sep-95,1,5,10,0,13425,36.20%,29,6139.028978,6139.03,5000,1139.03,May-13,177.02,NA,Feb-15,0
31060,467274,587584,18000,18000,17875,36 months,11.14,590.47,3 years,RENT,70000,Not Verified,Dec-09,Fully Paid,debt_consolidation,112xx,NY,10.7,0,Feb-98,0,NA,15,0,22093,23.70%,32,21177.72371,21030.65,18000,3177.73,Jul-12,3467.22,NA,Jun-14,0
31061,469411,591973,2500,2500,2500,36 months,15.31,87.04,< 1 year,RENT,30360,Not Verified,Dec-09,Does not meet the credit policy. Status:Fully Paid,home_improvement,238xx,VA,22.81,0,Sep-04,6,NA,7,0,5276,85.10%,16,2852.768697,2852.77,2500,352.77,Feb-11,1583.56,Feb-11,Jun-16,0
31062,799149,1004315,9000,9000,8750,36 months,10.59,292.91,9 years,MORTGAGE,72396,Not Verified,Jul-11,Fully Paid,debt_consolidation,026xx,MA,8.77,0,May-96,0,NA,10,0,25240,58.80%,27,9232.921598,8976.46,9000,232.92,Oct-11,8648.83,NA,Sep-15,0
31063,794254,998860,5000,5000,5000,36 months,8.49,157.82,3 years,RENT,40000,Not Verified,Jun-11,Charged Off,vacation,113xx,NY,16.5,1,May-98,0,5,14,0,6826,50.60%,22,2202.34,2202.34,1789.54,412.8,Sep-12,157.82,NA,Jun-16,1
31064,661521,846006,25000,25000,24950,60 months,18.62,643.3,10+ years,RENT,1.00E+05,Verified,Jan-11,Charged Off,debt_consolidation,331xx,FL,17.93,0,Aug-96,0,NA,9,0,34033,94.80%,17,10243.37,10222.92,2733.73,4340.58,Feb-12,657.4,NA,Jul-12,1
31065,771199,972948,5600,5600,5600,60 months,16.49,137.65,5 years,MORTGAGE,69996,Source Verified,Jun-11,Fully Paid,home_improvement,986xx,WA,17.85,0,Nov-98,0,NA,8,0,5754,97.50%,23,8013.559996,8013.56,5600,2413.56,Jan-15,2242.45,NA,Jun-15,0
31066,494163,632515,16000,16000,16000,36 months,15.7,560.18,9 years,RENT,52000,Verified,Mar-10,Fully Paid,credit_card,945xx,CA,13.71,0,Oct-99,0,33,10,0,16416,68.10%,15,20194.86268,20194.86,16000,4166.85,May-13,28.34,NA,Apr-13,0
31067,567976,730647,9000,9000,9000,36 months,11.86,298.33,10+ years,RENT,120000,Verified,Sep-10,Charged Off,debt_consolidation,100xx,NY,4.43,2,Feb-00,0,16,14,0,15318,62.20%,20,9336.23,9336.23,7472.14,1762.63,Aug-13,301.07,NA,Oct-13,1
31068,575751,740510,2800,2800,2800,60 months,15.21,66.93,7 years,MORTGAGE,84812,Source Verified,Sep-10,Charged Off,home_improvement,104xx,NY,20.05,0,Aug-95,2,NA,8,0,35118,93.60%,14,1779.19,1779.19,890.66,779.05,Dec-12,133.86,NA,May-13,1
31069,736040,932851,3500,3500,3500,60 months,10.37,75.01,4 years,RENT,40320,Not Verified,Apr-11,Fully Paid,credit_card,062xx,CT,28.84,0,Apr-96,0,NA,7,0,13214,85.30%,30,4500.087844,4500.09,3500,1000.09,May-16,74.49,NA,Apr-16,0
31070,612808,785762,12000,12000,11975,36 months,12.61,402.08,< 1 year,RENT,105000,Verified,Nov-10,Fully Paid,credit_card,100xx,NY,12.86,0,Aug-05,0,NA,17,0,12012,80.60%,21,14450.65033,14420.54,12000,2450.65,Aug-13,1625.58,NA,Sep-13,0
31071,432410,513890,5000,5000,5000,36 months,7.74,156.1,< 1 year,OWN,15000,Verified,Aug-09,Fully Paid,debt_consolidation,880xx,NM,15.6,0,Oct-90,2,NA,8,0,11602,37.90%,24,5619.447857,5619.45,5000,619.45,Aug-12,109.14,NA,Aug-12,0
31072,518722,670550,12000,12000,11960.66738,36 months,13.85,409.26,1 year,MORTGAGE,52000,Not Verified,May-10,Fully Paid,home_improvement,750xx,TX,5.79,0,Aug-98,2,53,5,0,1812,27.50%,10,14734.13542,14678.04,12000,2734.14,Jun-13,429.75,NA,May-13,0
31073,642781,822682,1950,1950,1450,36 months,9.99,62.92,< 1 year,MORTGAGE,100128,Not Verified,Dec-10,Charged Off,credit_card,895xx,NV,13.1,0,Dec-97,0,NA,8,0,137112,58.10%,27,496.6,369.12,188.61,62.43,May-11,62.92,NA,Oct-11,1
31074,814604,1022133,6400,6400,6125,36 months,10.99,209.5,6 years,MORTGAGE,39000,Source Verified,Aug-11,Fully Paid,wedding,337xx,FL,20.8,0,May-06,0,NA,4,0,0,0%,11,6780.83689,6489.47,6400,380.84,Mar-12,5533.5,NA,Oct-13,0
31075,397190,425845,6000,6000,5900,36 months,13.79,204.46,6 years,RENT,40000,Not Verified,May-09,Does not meet the credit policy. Status:Fully Paid,other,105xx,NY,0.3,0,Jun-06,1,NA,8,0,1472,6.10%,10,7041.001433,6923.65,6000,1026,Jan-11,26.91,Feb-11,Jan-11,0
31076,894501,1111693,10000,10000,10000,36 months,18.25,362.78,10+ years,MORTGAGE,95234,Verified,Oct-11,Fully Paid,debt_consolidation,117xx,NY,15.81,1,Dec-94,0,21,7,0,33803,97.70%,23,10588.94992,10588.95,10000,588.95,Feb-12,9505.68,NA,Jun-16,0
31077,785929,989280,18000,18000,18000,36 months,10.99,589.22,3 years,MORTGAGE,103992,Verified,Jun-11,Fully Paid,debt_consolidation,194xx,PA,24,0,Dec-91,0,42,12,0,41036,62.10%,43,21211.56669,21211.57,18000,3211.57,Jul-14,605.82,NA,Jul-14,0
31078,977281,1200062,12800,12800,12775,60 months,12.69,289.22,2 years,MORTGAGE,55000,Verified,Oct-11,Current,debt_consolidation,891xx,NV,8.97,0,Aug-93,2,NA,7,0,8036,60%,18,16186.8,16155.3,11667.84,4518.96,Jun-16,289.22,Jul-16,Jun-16,0
31079,1053555,1285357,4000,4000,4000,36 months,13.49,135.73,< 1 year,RENT,90000,Source Verified,Dec-11,Fully Paid,other,946xx,CA,12.79,0,Sep-03,1,40,6,0,5535,47.50%,15,4338.974241,4338.97,4000,338.97,Dec-12,1850.02,NA,Apr-15,0
31080,624444,800236,16000,10100,9936.292701,36 months,6.17,308.05,4 years,RENT,119000,Source Verified,Dec-10,Fully Paid,debt_consolidation,945xx,CA,6.94,0,Jan-92,0,NA,7,0,14723,64.80%,22,11080.21887,10888.09,10100,980.22,Sep-13,1228.55,NA,Jun-16,0
31081,1056845,1288399,9000,9000,9000,36 months,7.9,281.62,2 years,RENT,52800,Not Verified,Dec-11,Fully Paid,credit_card,207xx,MD,7.93,0,Dec-06,0,NA,9,0,3219,36%,16,10019.61084,10019.61,9000,1019.61,Jan-14,3266.64,NA,Jun-16,0
31082,637204,816257,25000,25000,24475,36 months,9.99,806.57,7 years,RENT,120000,Verified,Jan-11,Fully Paid,other,940xx,CA,6.75,0,May-03,0,NA,4,0,4200,10.10%,11,28609.36098,28008.56,25000,3609.36,Feb-13,9295.24,NA,Feb-13,0
31083,830129,1039276,14400,14400,14400,60 months,15.99,350.11,9 years,MORTGAGE,99000,Verified,Aug-11,Fully Paid,credit_card,853xx,AZ,14.8,0,Sep-97,1,NA,9,0,7371,97.50%,34,20570.75997,20570.76,14400,6170.76,Sep-15,159.5,NA,Sep-15,0
31084,518352,670029,10000,7125,7125,60 months,11.49,156.67,10+ years,MORTGAGE,130000,Source Verified,Jul-10,Fully Paid,small_business,060xx,CT,3.16,0,Dec-88,2,30,16,0,2301,4.30%,42,9399.529994,9399.53,7125,2274.53,Jul-15,195.51,NA,Jul-15,0
31085,502191,645719,5000,5000,4875,36 months,13.85,170.52,2 years,MORTGAGE,80000,Not Verified,Apr-10,Fully Paid,home_improvement,804xx,CO,6.87,0,Jun-93,2,31,6,0,1577,22.50%,13,5324.351775,5191.24,5000,324.35,Feb-11,1792.82,NA,Mar-11,0
31086,761722,962197,6000,6000,6000,60 months,17.99,152.33,1 year,RENT,63000,Verified,May-11,Fully Paid,major_purchase,222xx,VA,2.17,0,Aug-05,1,NA,3,0,125,5%,7,7368.630462,7368.63,6000,1368.63,Jan-13,286.34,NA,Feb-13,0
31087,669298,855769,8100,8100,8075,36 months,7.29,251.18,10+ years,RENT,78000,Source Verified,Feb-11,Fully Paid,debt_consolidation,113xx,NY,13.22,0,May-98,0,45,13,0,28747,48%,23,8418.528207,8392.55,8100,318.53,Sep-11,6916.77,NA,Jan-14,0
31088,526067,680611,4000,4000,3738.976104,36 months,7.88,125.13,3 years,OWN,28000,Source Verified,Jun-10,Fully Paid,debt_consolidation,925xx,CA,10.16,0,Sep-05,0,NA,5,0,920,36.80%,8,4496.742315,4183.18,4000,496.74,Feb-13,624.57,NA,Jun-16,0
31089,606303,777793,7000,7000,7000,36 months,8.88,222.21,3 years,RENT,62500,Not Verified,Nov-10,Charged Off,wedding,951xx,CA,22.64,0,Sep-00,0,NA,9,0,12668,63.30%,20,4629.27,4629.27,3653.34,784.26,Jul-12,222.21,NA,Dec-12,1
31090,582776,748902,4800,4800,4800,36 months,11.12,157.42,3 years,RENT,55000,Not Verified,Sep-10,Fully Paid,moving,111xx,NY,3.21,0,May-95,1,36,4,0,0,0%,13,5667.675873,5667.68,4800,867.68,Oct-13,181.1,NA,Jun-16,0
31091,650574,832219,9000,9000,9000,36 months,7.29,279.09,10+ years,MORTGAGE,88560,Source Verified,Jan-11,Fully Paid,debt_consolidation,299xx,SC,17.33,0,Oct-00,0,NA,13,0,8606,49.50%,36,10047.42435,10047.42,9000,1047.42,Jan-14,297.3,NA,Jun-16,0
31092,564582,726414,15000,15000,15000,36 months,13.23,507.08,10+ years,MORTGAGE,64000,Source Verified,Sep-10,Fully Paid,debt_consolidation,153xx,PA,22.69,0,Aug-99,0,NA,7,1,3911,57.50%,21,18255.80678,18255.81,15000,3255.81,Sep-13,528.31,NA,Sep-13,0
31093,709177,901770,5000,5000,5000,36 months,12.68,167.71,1 year,RENT,42000,Source Verified,Apr-11,Charged Off,debt_consolidation,336xx,FL,9.2,0,Jun-06,0,NA,6,0,3555,54.70%,7,4278.28,4278.28,3370.34,802.28,Mar-13,167.71,NA,Aug-13,1
31094,473383,598237,25000,25000,24849.55163,36 months,12.18,832.5,3 years,OWN,1.00E+05,Not Verified,Jan-10,Fully Paid,credit_card,328xx,FL,18.3,0,Nov-89,0,NA,12,0,68,0.60%,28,29971.02539,29787.97,25000,4971.03,Jan-13,859.82,NA,Feb-13,0
31095,441792,536183,4000,4000,4000,36 months,8.59,126.45,3 years,MORTGAGE,45000,Not Verified,Oct-09,Fully Paid,credit_card,853xx,AZ,4.72,0,Apr-01,1,NA,5,0,7347,26.70%,17,4161.371459,4161.37,4000,161.37,Apr-10,3529.98,NA,Jun-11,0
31096,969536,1190960,4900,4900,4650,36 months,9.91,157.91,8 years,RENT,43000,Not Verified,Oct-11,Fully Paid,major_purchase,960xx,CA,14.37,0,Aug-01,0,NA,9,0,16541,82.70%,15,5684.436681,5394.41,4900,784.44,Oct-14,168.31,NA,Oct-14,0
31097,831199,1040408,20000,20000,20000,60 months,18.39,512.13,8 years,MORTGAGE,85000,Source Verified,Aug-11,Current,home_improvement,950xx,CA,17.63,0,Feb-82,1,NA,15,1,20738,75.40%,28,29727.65,29727.65,18992.97,10709.07,Jun-16,512.13,Jul-16,Jun-16,0
31098,380629,408077,5000,5000,4929.884865,36 months,9.32,159.74,< 1 year,RENT,32000,Not Verified,Feb-09,Fully Paid,house,852xx,AZ,1.13,0,Oct-98,2,NA,5,0,833,8.20%,6,5750.36718,5669.16,5000,750.37,Mar-12,184.73,NA,Mar-12,0
31099,462038,577817,1000,1000,1000,36 months,11.14,32.81,< 1 year,OWN,9600,Not Verified,Nov-09,Fully Paid,debt_consolidation,209xx,MD,4.38,0,Jun-06,0,NA,7,0,486,21%,8,1181.04499,1181.04,1000,181.04,Dec-12,33.12,NA,Jun-16,0
31100,733418,929779,3000,3000,3000,60 months,7.66,60.35,10+ years,OWN,43200,Not Verified,Apr-11,Fully Paid,vacation,259xx,WV,11.36,0,Jul-00,0,NA,6,0,418,2.20%,21,3618.309999,3618.31,3000,618.31,Feb-16,238.71,NA,Apr-16,0
31101,740129,937784,8500,8500,8500,36 months,7.29,263.59,3 years,MORTGAGE,73000,Not Verified,Apr-11,Fully Paid,home_improvement,435xx,OH,0,0,Dec-97,3,NA,5,0,0,0%,14,9225.939585,9225.94,8500,725.94,Nov-12,4747.31,NA,Nov-12,0
31102,649236,830614,12000,12000,12000,36 months,7.66,374.16,< 1 year,RENT,125000,Not Verified,Jan-11,Fully Paid,debt_consolidation,085xx,NJ,9.57,0,Apr-01,0,NA,16,0,34991,56.20%,20,13316.50355,13316.5,12000,1316.5,Feb-13,4355.88,NA,Apr-15,0
31103,891327,1108055,5000,5000,5000,36 months,6.62,153.52,10+ years,MORTGAGE,40000,Source Verified,Sep-11,Fully Paid,home_improvement,497xx,MI,21.03,0,Aug-99,3,NA,11,0,1191,2.30%,17,5526.650852,5526.65,5000,526.65,Oct-14,166.08,NA,Nov-15,0
